enter_date,enter_time,exit_date,exit_time,direction,enter_price,exit_price,close_reason,quantity,pnl
9/6/2022,11:21:00,9/6/2022,11:26:00,long,13490.25,13510.5,MDL,1,402.5
9/6/2022,11:27:00,9/6/2022,11:42:00,short,13482.75,13541,MDL,1,-1167.5
9/6/2022,11:50:00,9/6/2022,12:16:00,long,13511.25,13488.75,MDL,1,-452.5
9/6/2022,12:17:00,9/6/2022,14:11:00,short,13469.25,13449.25,MDL,1,397.5
9/6/2022,14:12:00,9/6/2022,15:59:00,long,13468,13433.5,EOD,1,-692.5
9/6/2022,18:00:00,9/6/2022,20:01:00,long,13437,13423.25,MDL,1,-277.5
9/6/2022,20:02:00,9/7/2022,2:04:00,short,13406.25,13395,MDL,1,222.5
9/7/2022,2:05:00,9/7/2022,7:37:00,long,13389.5,13451.25,MDL,1,1232.5
9/7/2022,7:38:00,9/7/2022,9:20:00,short,13420.25,13453.25,MDL,1,-662.5
9/7/2022,9:21:00,9/7/2022,10:00:00,long,13459,13496.25,MDL,1,742.5
9/7/2022,10:01:00,9/7/2022,10:31:00,short,13484.25,13511.25,MDL,1,-542.5
9/7/2022,10:32:00,9/7/2022,14:04:00,long,13519.5,13663.21,TP,1,2871.7
9/7/2022,19:45:00,9/8/2022,3:20:00,long,13676,13701,MDL,1,497.5
9/8/2022,3:21:00,9/8/2022,6:47:00,short,13692.5,13689,MDL,1,67.5
9/8/2022,6:48:00,9/8/2022,8:19:00,long,13697,13656,MDL,1,-822.5
9/8/2022,8:20:00,9/8/2022,9:41:00,short,13654.5,13554.75,MDL,1,1992.5
9/8/2022,9:42:00,9/8/2022,10:02:00,long,13606.5,13639.75,MDL,1,662.5
9/8/2022,10:03:00,9/8/2022,10:18:00,short,13616.5,13654.75,MDL,1,-767.5
9/8/2022,10:19:00,9/8/2022,11:50:00,long,13668.25,13733.75,MDL,1,1307.5
9/8/2022,11:51:00,9/8/2022,12:10:00,short,13730.25,13585.08,TP,1,2900.9
9/9/2022,2:11:00,9/9/2022,9:25:00,long,13790,13846.75,MDL,1,1132.5
9/9/2022,9:26:00,9/9/2022,9:37:00,short,13835.5,13874.75,MDL,1,-787.5
9/9/2022,9:38:00,9/9/2022,12:24:00,long,13890.5,13941.75,MDL,1,1022.5
9/9/2022,12:25:00,9/9/2022,15:59:00,short,13935,14015.25,EOD,1,-1607.5
9/11/2022,20:01:00,9/11/2022,20:03:00,long,14050.5,14046.25,MDL,1,-87.5
9/11/2022,20:04:00,9/12/2022,2:38:00,short,14038.5,14039.75,MDL,1,-27.5
9/12/2022,2:39:00,9/12/2022,6:15:00,long,14046.75,14068.25,MDL,1,427.5
9/12/2022,6:16:00,9/12/2022,9:32:00,short,14066,14082.75,MDL,1,-337.5
9/12/2022,9:33:00,9/12/2022,11:01:00,long,14094.5,14130.5,MDL,1,717.5
9/12/2022,11:02:00,9/12/2022,11:29:00,short,14115.75,14152.5,MDL,1,-737.5
9/12/2022,11:30:00,9/12/2022,11:54:00,long,14159.5,14120.25,MDL,1,-787.5
9/12/2022,11:55:00,9/12/2022,12:41:00,short,14111,14124.5,MDL,1,-272.5
9/12/2022,12:42:00,9/12/2022,14:33:00,long,14129.25,14115.75,MDL,1,-272.5
9/12/2022,14:34:00,9/12/2022,15:59:00,short,14110,14160,EOD,1,-1002.5
9/12/2022,20:26:00,9/13/2022,8:30:00,long,14179.25,14266.25,MDL,1,1737.5
9/13/2022,8:34:00,9/13/2022,8:56:00,long,13902.25,13820.46,SL,1,-1638.3
9/13/2022,9:31:00,9/13/2022,10:32:00,long,13811.25,13698.56,SL,1,-2256.3
9/13/2022,13:24:00,9/13/2022,13:26:00,short,13662.25,13664.25,MDL,1,-42.5
9/13/2022,13:27:00,9/13/2022,14:53:00,long,13671.75,13552.29,SL,1,-2391.7
9/13/2022,18:56:00,9/14/2022,3:23:00,long,13489.25,13471.5,MDL,1,-357.5
9/14/2022,3:24:00,9/14/2022,4:02:00,short,13460.25,13508.5,MDL,1,-967.5
9/14/2022,4:03:00,9/14/2022,7:05:00,long,13519.25,13501.5,MDL,1,-357.5
9/14/2022,7:06:00,9/14/2022,8:38:00,short,13500.25,13482.75,MDL,1,347.5
9/14/2022,8:39:00,9/14/2022,9:34:00,long,13488,13461.75,MDL,1,-527.5
9/14/2022,9:35:00,9/14/2022,9:44:00,short,13446,13478.5,MDL,1,-652.5
9/14/2022,9:45:00,9/14/2022,10:26:00,long,13526,13483.5,MDL,1,-852.5
9/14/2022,21:06:00,9/15/2022,2:00:00,long,13569.25,13556,MDL,1,-267.5
9/15/2022,2:04:00,9/15/2022,7:27:00,short,13551,13546.75,MDL,1,82.5
9/15/2022,7:28:00,9/15/2022,8:31:00,long,13556.75,13530,MDL,1,-537.5
9/15/2022,8:32:00,9/15/2022,9:42:00,short,13526.5,13507,MDL,1,387.5
9/15/2022,9:43:00,9/15/2022,10:22:00,long,13520.25,13519,MDL,1,-27.5
9/15/2022,10:23:00,9/15/2022,10:57:00,short,13496,13358.35,TP,1,2750.5
9/15/2022,11:27:00,9/15/2022,12:42:00,long,13391.5,13398,MDL,1,127.5
9/15/2022,12:43:00,9/15/2022,12:51:00,short,13397,13401.5,MDL,1,-92.5
9/15/2022,12:52:00,9/15/2022,13:50:00,long,13406.75,13432.25,MDL,1,507.5
9/15/2022,13:51:00,9/15/2022,15:55:00,short,13424,13342.5,MDL,1,1627.5
9/15/2022,20:22:00,9/16/2022,7:14:00,short,13274.25,13232.75,MDL,1,827.5
9/16/2022,7:15:00,9/16/2022,8:28:00,long,13230.25,13212.25,MDL,1,-362.5
9/16/2022,8:29:00,9/16/2022,10:07:00,short,13204.5,13183.25,MDL,1,422.5
9/16/2022,10:08:00,9/16/2022,10:46:00,long,13187.5,13210.5,MDL,1,457.5
9/16/2022,10:47:00,9/16/2022,11:59:00,short,13190.75,13193,MDL,1,-47.5
9/16/2022,12:00:00,9/16/2022,12:22:00,long,13202.75,13149.75,MDL,1,-1062.5
9/16/2022,12:23:00,9/16/2022,12:52:00,short,13140.25,13180.5,MDL,1,-807.5
9/16/2022,12:53:00,9/16/2022,15:59:00,long,13182.5,13285.75,EOD,1,2062.5
9/18/2022,18:07:00,9/18/2022,21:27:00,short,13249,13271.5,MDL,1,-452.5
9/18/2022,21:28:00,9/18/2022,22:17:00,long,13270.5,13246,MDL,1,-492.5
9/18/2022,22:18:00,9/19/2022,9:18:00,short,13233,13184.75,MDL,1,962.5
9/19/2022,9:19:00,9/19/2022,10:45:00,long,13187.25,13312.67,TP,1,2505.9
9/19/2022,11:28:00,9/19/2022,12:35:00,short,13255.5,13238,MDL,1,347.5
9/19/2022,12:36:00,9/19/2022,15:59:00,long,13256.75,13368.75,EOD,1,2237.5
9/19/2022,21:42:00,9/20/2022,3:28:00,short,13379.25,13409,MDL,1,-597.5
9/20/2022,3:29:00,9/20/2022,3:40:00,long,13410.5,13381.5,MDL,1,-582.5
9/20/2022,3:41:00,9/20/2022,9:38:00,short,13371.25,13252.39,TP,1,2374.7
9/20/2022,10:06:00,9/20/2022,10:07:00,short,13273,13277,MDL,1,-82.5
9/20/2022,10:08:00,9/20/2022,12:28:00,long,13285.75,13311,MDL,1,502.5
9/20/2022,12:29:00,9/20/2022,13:55:00,short,13305.25,13182.66,TP,1,2449.3
9/20/2022,18:02:00,9/21/2022,2:00:00,long,13275.75,13257,MDL,1,-377.5
9/21/2022,2:01:00,9/21/2022,3:26:00,short,13242.75,13255.5,MDL,1,-257.5
9/21/2022,3:27:00,9/21/2022,10:48:00,long,13258.75,13293,MDL,1,682.5
9/21/2022,10:49:00,9/21/2022,12:29:00,short,13288.25,13331.75,MDL,1,-872.5
9/21/2022,12:30:00,9/21/2022,14:00:00,long,13334.5,13240.47,SL,1,-1883.1
9/21/2022,22:00:00,9/21/2022,22:51:00,short,12941.75,12961.5,MDL,1,-397.5
9/21/2022,22:53:00,9/22/2022,4:45:00,long,12961.5,13128.7,TP,1,3341.5
9/22/2022,5:06:00,9/22/2022,8:11:00,short,13076.25,13048.5,MDL,1,552.5
9/22/2022,8:12:00,9/22/2022,9:16:00,long,13054.5,13027.75,MDL,1,-537.5
9/22/2022,9:17:00,9/22/2022,11:21:00,short,13022.25,12858.25,TP,1,3277.5
9/22/2022,18:00:00,9/23/2022,6:34:00,short,12926.25,12751.3,TP,1,3496.5
9/23/2022,8:05:00,9/23/2022,9:04:00,short,12763,12782,MDL,1,-382.5
9/23/2022,9:38:00,9/23/2022,10:29:00,short,12762.5,12733.75,MDL,1,572.5
9/25/2022,18:03:00,9/25/2022,18:24:00,short,12672.75,12713,MDL,1,-807.5
9/25/2022,18:25:00,9/25/2022,20:58:00,long,12727,12664.5,MDL,1,-1252.5
9/25/2022,21:35:00,9/25/2022,22:22:00,short,12661.75,12698.75,MDL,1,-742.5
9/25/2022,22:23:00,9/26/2022,2:41:00,long,12703.5,12622.25,MDL,1,-1627.5
9/26/2022,18:00:00,9/26/2022,20:10:00,short,12658,12704.25,MDL,1,-927.5
9/26/2022,23:11:00,9/27/2022,5:06:00,long,12729.5,12788.25,MDL,1,1172.5
9/27/2022,5:07:00,9/27/2022,6:49:00,short,12781,12815.5,MDL,1,-692.5
9/27/2022,6:50:00,9/27/2022,9:49:00,long,12824,12869,MDL,1,897.5
9/27/2022,9:50:00,9/27/2022,10:44:00,short,12831,12820.25,MDL,1,212.5
9/27/2022,10:45:00,9/27/2022,11:22:00,long,12835,12777,MDL,1,-1162.5
9/27/2022,11:23:00,9/27/2022,12:18:00,short,12759.25,12599.64,TP,1,3189.7
9/27/2022,12:54:00,9/27/2022,15:31:00,long,12633,12639.5,MDL,1,127.5
9/27/2022,15:32:00,9/27/2022,15:59:00,short,12625,12670.75,EOD,1,-917.5
9/27/2022,18:31:00,9/27/2022,21:25:00,long,12686.5,12664.5,MDL,1,-442.5
9/27/2022,21:26:00,9/28/2022,0:31:00,short,12662.25,12582.75,MDL,1,1587.5
9/28/2022,0:32:00,9/28/2022,2:58:00,long,12602,12558,MDL,1,-882.5
9/28/2022,2:59:00,9/28/2022,3:50:00,short,12548,12576.75,MDL,1,-577.5
9/28/2022,3:51:00,9/28/2022,4:28:00,long,12590.25,12548.75,MDL,1,-832.5
9/28/2022,4:29:00,9/28/2022,6:02:00,short,12538.5,12509.5,MDL,1,577.5
9/28/2022,6:03:00,9/28/2022,7:03:00,long,12573.5,12583,MDL,1,187.5
9/28/2022,7:04:00,9/28/2022,8:22:00,short,12574.75,12607.75,MDL,1,-662.5
9/28/2022,8:23:00,9/28/2022,10:08:00,long,12612.5,12636.75,MDL,1,482.5
9/28/2022,10:09:00,9/28/2022,10:23:00,short,12629.75,12682,MDL,1,-1047.5
9/28/2022,10:24:00,9/28/2022,15:02:00,long,12700,12881.37,TP,1,3624.9
9/28/2022,18:00:00,9/28/2022,18:47:00,long,12886.5,12884.75,MDL,1,-37.5
9/28/2022,18:48:00,9/29/2022,5:08:00,short,12875.25,12770.5,MDL,1,2092.5
9/29/2022,5:09:00,9/29/2022,6:04:00,long,12775.25,12743.25,MDL,1,-642.5
9/29/2022,6:05:00,9/29/2022,9:19:00,short,12739.5,12747.25,MDL,1,-157.5
9/29/2022,9:20:00,9/29/2022,9:38:00,long,12757.25,12692.75,MDL,1,-1292.5
9/29/2022,9:39:00,9/29/2022,10:14:00,short,12683.25,12517.95,TP,1,3303.5
9/29/2022,10:53:00,9/29/2022,11:06:00,short,12554.75,12545,MDL,1,192.5
9/29/2022,11:07:00,9/29/2022,12:22:00,long,12578.75,12543.5,MDL,1,-707.5
9/29/2022,12:23:00,9/29/2022,15:16:00,short,12536,12506.25,MDL,1,592.5
9/29/2022,15:17:00,9/29/2022,15:59:00,long,12523,12574.5,EOD,1,1027.5
9/29/2022,20:31:00,9/29/2022,22:27:00,long,12581.5,12551,MDL,1,-612.5
9/29/2022,22:29:00,9/30/2022,1:57:00,short,12545.75,12575.25,MDL,1,-592.5
9/30/2022,1:58:00,9/30/2022,6:52:00,long,12568,12631.75,MDL,1,1272.5
9/30/2022,6:53:00,9/30/2022,8:42:00,short,12620,12588.25,MDL,1,632.5
9/30/2022,8:43:00,9/30/2022,9:08:00,long,12610.5,12553.25,MDL,1,-1147.5
9/30/2022,9:09:00,9/30/2022,9:43:00,short,12542.5,12562,MDL,1,-392.5
9/30/2022,9:44:00,9/30/2022,11:41:00,long,12568,12628.5,MDL,1,1207.5
9/30/2022,11:42:00,9/30/2022,15:26:00,short,12615.5,12440.02,TP,1,3507.1
10/2/2022,21:33:00,10/3/2022,3:12:00,long,12317.75,12321.5,MDL,1,72.5
10/3/2022,3:13:00,10/3/2022,6:49:00,short,12315.75,12347.25,MDL,1,-632.5
10/3/2022,9:40:00,10/3/2022,9:46:00,short,12403.75,12453.5,MDL,1,-997.5
10/3/2022,9:47:00,10/3/2022,11:56:00,long,12467.75,12516.25,MDL,1,967.5
10/3/2022,11:57:00,10/3/2022,14:17:00,short,12501.25,12644.39,SL,1,-2865.3
10/3/2022,15:55:00,10/3/2022,15:59:00,long,12645.75,12628.75,EOD,1,-342.5
10/3/2022,18:35:00,10/4/2022,3:18:00,long,12631.25,12809.55,TP,1,3563.5
10/4/2022,8:24:00,10/4/2022,8:34:00,long,12835.5,12836.25,MDL,1,12.5
10/4/2022,8:35:00,10/4/2022,9:58:00,short,12831.5,12949.3,SL,1,-2358.5
10/4/2022,12:46:00,10/4/2022,13:51:00,short,12959.75,12935.5,MDL,1,482.5
10/4/2022,13:52:00,10/4/2022,15:59:00,long,12943.5,12972,EOD,1,567.5
10/4/2022,18:10:00,10/4/2022,21:10:00,long,12969.25,12945.75,MDL,1,-472.5
10/4/2022,21:11:00,10/5/2022,6:59:00,short,12949,12905.75,MDL,1,862.5
10/5/2022,7:00:00,10/5/2022,8:27:00,long,12909,12861.5,MDL,1,-952.5
10/5/2022,8:28:00,10/5/2022,10:29:00,short,12854.25,12726.98,TP,1,2542.9
10/5/2022,11:24:00,10/5/2022,12:49:00,long,12769.75,12904.45,TP,1,2691.5
10/5/2022,18:00:00,10/5/2022,21:32:00,short,12970.5,13018,MDL,1,-952.5
10/5/2022,21:33:00,10/6/2022,2:16:00,long,13022.25,13019.75,MDL,1,-52.5
10/6/2022,2:17:00,10/6/2022,6:02:00,short,13013.5,12880.02,TP,1,2667.1
10/6/2022,7:33:00,10/6/2022,9:01:00,long,12919,12954.5,MDL,1,707.5
10/6/2022,9:02:00,10/6/2022,9:32:00,short,12941.5,12969.5,MDL,1,-562.5
10/6/2022,9:33:00,10/6/2022,9:57:00,long,12978,13017.75,MDL,1,792.5
10/6/2022,9:58:00,10/6/2022,10:48:00,short,12997.25,12916.75,MDL,1,1607.5
10/6/2022,20:25:00,10/6/2022,23:21:00,short,12860.5,12892.75,MDL,1,-647.5
10/6/2022,23:22:00,10/7/2022,1:42:00,long,12890.75,12857.25,MDL,1,-672.5
10/7/2022,1:43:00,10/7/2022,3:09:00,short,12854.75,12851.5,MDL,1,62.5
10/7/2022,3:10:00,10/7/2022,8:30:00,long,12861.25,12752.15,SL,1,-2184.5
10/9/2022,20:21:00,10/9/2022,20:42:00,short,12389.75,12389.75,MDL,1,-2.5
10/9/2022,20:43:00,10/10/2022,4:14:00,long,12403.25,12371.5,MDL,1,-637.5
10/10/2022,4:15:00,10/10/2022,5:42:00,short,12371.5,12390.75,MDL,1,-387.5
10/10/2022,5:43:00,10/10/2022,9:33:00,long,12403.75,12424.25,MDL,1,407.5
10/10/2022,9:34:00,10/10/2022,10:27:00,short,12401.25,12379.25,MDL,1,437.5
10/10/2022,10:28:00,10/10/2022,10:37:00,long,12393.25,12335.75,MDL,1,-1152.5
10/10/2022,10:38:00,10/10/2022,11:50:00,short,12320.5,12334.25,MDL,1,-277.5
10/10/2022,11:51:00,10/10/2022,12:21:00,long,12356.5,12293.25,MDL,1,-1267.5
10/10/2022,13:30:00,10/10/2022,14:15:00,long,12275,12337,MDL,1,1237.5
10/10/2022,14:16:00,10/10/2022,15:59:00,short,12331.5,12329.5,EOD,1,37.5
10/10/2022,18:00:00,10/11/2022,3:25:00,short,12329.5,12259.25,MDL,1,1402.5
10/11/2022,3:26:00,10/11/2022,3:56:00,long,12275.75,12239.5,MDL,1,-727.5
10/11/2022,3:57:00,10/11/2022,7:51:00,short,12234,12253.5,MDL,1,-392.5
10/11/2022,7:53:00,10/11/2022,9:23:00,long,12251.5,12271.75,MDL,1,402.5
10/11/2022,9:24:00,10/11/2022,10:39:00,short,12268.5,12196,MDL,1,1447.5
10/11/2022,10:40:00,10/11/2022,12:09:00,long,12210.5,12267,MDL,1,1127.5
10/11/2022,12:10:00,10/11/2022,15:48:00,short,12264,12175,MDL,1,1777.5
10/11/2022,18:00:00,10/12/2022,3:28:00,long,12217.5,12261.5,MDL,1,877.5
10/12/2022,3:29:00,10/12/2022,5:23:00,short,12244.5,12288.5,MDL,1,-882.5
10/12/2022,5:24:00,10/12/2022,8:30:00,long,12293.75,12293.25,MDL,1,-12.5
10/12/2022,8:31:00,10/12/2022,9:36:00,short,12205.5,12210.5,MDL,1,-102.5
10/12/2022,9:37:00,10/12/2022,10:06:00,long,12229.5,12211,MDL,1,-372.5
10/12/2022,10:07:00,10/12/2022,11:10:00,short,12185.5,12209.25,MDL,1,-477.5
10/12/2022,11:11:00,10/12/2022,12:36:00,long,12222.25,12200.25,MDL,1,-442.5
10/12/2022,12:37:00,10/12/2022,14:14:00,short,12186.25,12227.5,MDL,1,-827.5
10/12/2022,14:15:00,10/12/2022,15:03:00,long,12245.75,12188.75,MDL,1,-1142.5
10/12/2022,15:04:00,10/12/2022,15:59:00,short,12183.5,12184.5,EOD,1,-22.5
10/12/2022,18:00:00,10/13/2022,5:58:00,short,12201.5,12202.25,MDL,1,-17.5
10/13/2022,5:59:00,10/13/2022,8:29:00,long,12200.75,12334.37,TP,1,2669.9
10/13/2022,8:30:00,10/13/2022,8:31:00,short,12262.5,12131.01,TP,1,2627.3
10/13/2022,20:09:00,10/14/2022,3:05:00,short,12398,12479,MDL,1,-1622.5
10/14/2022,3:06:00,10/14/2022,3:24:00,long,12479.5,12443.75,MDL,1,-717.5
10/14/2022,3:56:00,10/14/2022,6:28:00,short,12451.25,12418.25,MDL,1,657.5
10/14/2022,6:41:00,10/14/2022,7:52:00,long,12430.75,12389,MDL,1,-837.5
10/14/2022,7:53:00,10/14/2022,8:39:00,short,12386.25,12444,MDL,1,-1157.5
10/14/2022,8:40:00,10/14/2022,9:33:00,long,12452,12514.75,MDL,1,1252.5
10/14/2022,9:34:00,10/14/2022,10:11:00,short,12477.25,12275.04,TP,1,4041.7
10/14/2022,11:00:00,10/14/2022,13:49:00,long,12259.75,12187,MDL,1,-1457.5
10/14/2022,13:50:00,10/14/2022,15:59:00,short,12179,12074.25,EOD,1,2092.5
10/16/2022,18:28:00,10/17/2022,9:02:00,short,12134,12305.29,SL,1,-3428.3
10/17/2022,10:52:00,10/17/2022,12:19:00,short,12399,12436.25,MDL,1,-747.5
10/18/2022,3:01:00,10/18/2022,3:06:00,long,12641.25,12643,MDL,1,32.5
10/18/2022,3:25:00,10/18/2022,6:20:00,short,12641.25,12639.25,MDL,1,37.5
10/18/2022,6:21:00,10/18/2022,9:40:00,long,12652.5,12703,MDL,1,1007.5
10/18/2022,9:41:00,10/18/2022,11:12:00,short,12690,12527.83,TP,1,3240.9
10/18/2022,19:46:00,10/19/2022,4:20:00,long,12685.25,12526.34,SL,1,-3180.7
10/19/2022,5:11:00,10/19/2022,6:30:00,short,12583.75,12585,MDL,1,-27.5
10/19/2022,6:31:00,10/19/2022,6:41:00,long,12591.75,12565,MDL,1,-537.5
10/19/2022,18:00:00,10/20/2022,0:22:00,short,12476.5,12421,MDL,1,1107.5
10/20/2022,0:28:00,10/20/2022,2:32:00,long,12423.25,12412.5,MDL,1,-217.5
10/20/2022,2:33:00,10/20/2022,6:35:00,short,12404,12441,MDL,1,-742.5
10/20/2022,6:36:00,10/20/2022,8:36:00,long,12447,12492.25,MDL,1,902.5
10/20/2022,8:37:00,10/20/2022,9:44:00,short,12473.25,12489,MDL,1,-317.5
10/20/2022,9:45:00,10/20/2022,12:02:00,long,12505.25,12593,MDL,1,1752.5
10/20/2022,12:03:00,10/20/2022,14:44:00,short,12584.25,12391.99,TP,1,3842.7
10/20/2022,20:53:00,10/21/2022,3:23:00,short,12376,12392.5,MDL,1,-332.5
10/21/2022,3:29:00,10/21/2022,4:01:00,long,12405.25,12354.25,MDL,1,-1022.5
10/21/2022,4:02:00,10/21/2022,9:00:00,short,12351.5,12323.5,MDL,1,557.5
10/21/2022,9:01:00,10/21/2022,9:13:00,long,12348.5,12393.25,MDL,1,892.5
10/21/2022,9:14:00,10/21/2022,9:58:00,short,12363,12488.56,SL,1,-2513.7
10/21/2022,10:24:00,10/21/2022,11:30:00,short,12500.75,12463.5,MDL,1,742.5
10/21/2022,11:31:00,10/21/2022,15:12:00,long,12494.25,12667.72,TP,1,3466.9
10/23/2022,20:01:00,10/23/2022,20:49:00,long,12789,12786.75,MDL,1,-47.5
10/23/2022,20:50:00,10/24/2022,5:52:00,short,12780,12664.25,MDL,1,2312.5
10/24/2022,5:53:00,10/24/2022,8:23:00,long,12678.5,12717.75,MDL,1,782.5
10/24/2022,8:24:00,10/24/2022,9:37:00,short,12715,12699,MDL,1,317.5
10/24/2022,9:38:00,10/24/2022,10:00:00,long,12723.25,12704.5,MDL,1,-377.5
10/24/2022,10:01:00,10/24/2022,10:35:00,short,12671.25,12616.75,MDL,1,1087.5
10/24/2022,10:36:00,10/24/2022,15:00:00,long,12648.75,12826.6,TP,1,3554.5
10/24/2022,18:00:00,10/24/2022,21:16:00,long,12796.25,12787.25,MDL,1,-182.5
10/24/2022,21:17:00,10/25/2022,2:04:00,short,12782,12836.5,MDL,1,-1092.5
10/25/2022,2:06:00,10/25/2022,5:55:00,long,12839.75,12799,MDL,1,-817.5
10/25/2022,5:56:00,10/25/2022,9:11:00,short,12803,12843.75,MDL,1,-817.5
10/25/2022,21:42:00,10/26/2022,0:33:00,short,12814.25,12844.25,MDL,1,-602.5
10/26/2022,0:34:00,10/26/2022,7:13:00,long,12845,12856.25,MDL,1,222.5
10/26/2022,7:14:00,10/26/2022,9:39:00,short,12850.5,12837.25,MDL,1,262.5
10/26/2022,9:40:00,10/26/2022,10:45:00,long,12850,12986.57,TP,1,2728.9
10/26/2022,12:11:00,10/26/2022,12:40:00,long,12999.75,12981,MDL,1,-377.5
10/26/2022,12:41:00,10/26/2022,13:31:00,short,12977.5,12825.68,TP,1,3033.9
10/26/2022,18:00:00,10/26/2022,19:33:00,short,12760.25,12826.25,MDL,1,-1322.5
10/26/2022,19:34:00,10/27/2022,2:33:00,long,12843.75,12816.5,MDL,1,-547.5
10/27/2022,2:34:00,10/27/2022,8:30:00,short,12812,12731,MDL,1,1617.5
10/27/2022,8:31:00,10/27/2022,9:39:00,long,12766,12747.5,MDL,1,-372.5
10/27/2022,9:40:00,10/27/2022,10:05:00,short,12737.25,12656,MDL,1,1622.5
10/27/2022,10:06:00,10/27/2022,10:40:00,long,12681.75,12727.25,MDL,1,907.5
10/27/2022,10:41:00,10/27/2022,13:09:00,short,12718.25,12654.25,MDL,1,1277.5
10/27/2022,13:10:00,10/27/2022,13:58:00,long,12666.75,12611.25,MDL,1,-1112.5
10/27/2022,13:59:00,10/27/2022,15:59:00,short,12606.5,12566.5,EOD,1,797.5
10/27/2022,18:00:00,10/28/2022,3:09:00,long,12465.25,12460.25,MDL,1,-102.5
10/28/2022,3:10:00,10/28/2022,8:09:00,short,12462.75,12452.25,MDL,1,207.5
10/28/2022,8:10:00,10/28/2022,8:47:00,long,12457.25,12471.75,MDL,1,287.5
10/28/2022,8:48:00,10/28/2022,9:30:00,short,12456.75,12580.11,SL,1,-2469.7
10/28/2022,10:12:00,10/28/2022,10:43:00,short,12631.5,12770.4,SL,1,-2780.5
10/30/2022,18:07:00,10/31/2022,10:35:00,short,12898.75,12719.54,TP,1,3581.7
10/31/2022,18:00:00,10/31/2022,20:12:00,short,12797.5,12818.5,MDL,1,-422.5
10/31/2022,22:17:00,11/1/2022,9:45:00,long,12828.75,12924.75,MDL,1,1917.5
11/1/2022,9:46:00,11/1/2022,10:08:00,short,12882,12762.95,TP,1,2378.5
11/1/2022,18:03:00,11/1/2022,20:38:00,short,12673.25,12690.5,MDL,1,-347.5
11/1/2022,20:39:00,11/2/2022,5:27:00,long,12695.25,12689,MDL,1,-127.5
11/2/2022,5:28:00,11/2/2022,11:29:00,short,12681.75,12567.06,TP,1,2291.3
11/2/2022,13:03:00,11/2/2022,13:40:00,short,12571.75,12575.25,MDL,1,-72.5
11/2/2022,14:11:00,11/2/2022,14:37:00,short,12716,12598.76,TP,1,2342.3
11/2/2022,20:54:00,11/2/2022,22:08:00,short,12277.5,12305.75,MDL,1,-567.5
11/2/2022,22:09:00,11/3/2022,3:23:00,long,12303,12285.5,MDL,1,-352.5
11/3/2022,3:24:00,11/3/2022,8:48:00,short,12282.25,12146.59,TP,1,2710.7
11/3/2022,10:14:00,11/3/2022,10:36:00,long,12112.5,12141,MDL,1,567.5
11/3/2022,10:37:00,11/3/2022,10:45:00,short,12127,12171.25,MDL,1,-887.5
11/3/2022,10:46:00,11/3/2022,11:10:00,long,12188.75,12168,MDL,1,-417.5
11/3/2022,11:11:00,11/3/2022,12:17:00,short,12156.75,12159.75,MDL,1,-62.5
11/3/2022,12:18:00,11/3/2022,13:37:00,long,12165.75,12139,MDL,1,-537.5
11/3/2022,13:38:00,11/3/2022,15:59:00,short,12130.5,12071.75,EOD,1,1172.5
11/3/2022,20:11:00,11/4/2022,3:24:00,short,12068.5,12129.5,MDL,1,-1222.5
11/4/2022,3:25:00,11/4/2022,3:39:00,long,12126.75,12119.25,MDL,1,-152.5
11/4/2022,3:40:00,11/4/2022,5:16:00,short,12113.75,12145.75,MDL,1,-642.5
11/4/2022,6:17:00,11/4/2022,8:30:00,long,12140.75,12135.5,MDL,1,-107.5
11/4/2022,8:33:00,11/4/2022,8:35:00,short,12114,12084.25,MDL,1,592.5
11/4/2022,8:36:00,11/4/2022,8:43:00,long,12146.25,12130,MDL,1,-327.5
11/4/2022,8:44:00,11/4/2022,8:47:00,short,12115.25,12168.25,MDL,1,-1062.5
11/6/2022,18:00:00,11/7/2022,0:15:00,short,12129,12204,MDL,1,-1502.5
11/7/2022,0:17:00,11/7/2022,9:33:00,long,12205.5,12266,MDL,1,1207.5
11/7/2022,9:34:00,11/7/2022,10:15:00,short,12240.5,12266,MDL,1,-512.5
11/7/2022,10:16:00,11/7/2022,10:26:00,long,12282.25,12234.5,MDL,1,-957.5
11/7/2022,10:27:00,11/7/2022,11:28:00,short,12225,12284.25,MDL,1,-1187.5
11/7/2022,11:29:00,11/7/2022,11:45:00,long,12290,12220.5,MDL,1,-1392.5
11/7/2022,21:15:00,11/7/2022,23:52:00,long,12366.5,12348.75,MDL,1,-357.5
11/7/2022,23:53:00,11/8/2022,6:00:00,short,12348.75,12377.5,MDL,1,-577.5
11/8/2022,6:01:00,11/8/2022,9:32:00,long,12379,12392.75,MDL,1,272.5
11/8/2022,9:33:00,11/8/2022,9:53:00,short,12386.25,12406,MDL,1,-397.5
11/8/2022,9:54:00,11/8/2022,11:34:00,long,12421.5,12555.66,TP,1,2680.7
11/8/2022,13:21:00,11/8/2022,14:08:00,short,12510.5,12366.56,TP,1,2876.3
11/8/2022,18:00:00,11/8/2022,20:31:00,short,12431.75,12469,MDL,1,-747.5
11/8/2022,20:58:00,11/8/2022,22:28:00,long,12465.25,12439.5,MDL,1,-517.5
11/8/2022,22:29:00,11/9/2022,3:07:00,short,12437.5,12478.75,MDL,1,-827.5
